twelvth_beat,pitch,prediction,anomaly score
53.0,11.0,1.7181474684656561,0.0
53.5,4.0,1.7181474684656561,0.0
54.0,2.0,2.4027032279259593,0.0
55.5,11.0,2.2818922595481714,0.0
56.0,4.0,2.2818922595481714,0.0
56.5,2.0,2.7973245816837196,0.0
57.0,0.0,2.5581272071786034,0.0
58.625,4.0,1.7906890450250224,0.0
59.125,2.0,2.453482331517516,0.0
59.625,0.0,2.317437632062261,0.0
60.125,5.0,1.6222063424435826,0.0
61.375,4.0,2.6355444397105074,0.0
62.125,4.0,3.044881107797355,0.0
62.75,4.0,3.3314167754581483,0.0
63.375,4.0,3.5319917428207033,0.0
63.875,4.0,3.6723942199744917,0.0
64.5,4.0,3.7706759539821437,0.0
65.125,9.0,3.8394731677875003,0.0
65.875,4.0,3.8394731677875003,0.0
66.5,9.0,3.8876312174512497,0.0
67.125,4.0,3.8876312174512497,0.0
67.875,9.0,3.9213418522158747,0.0
68.625,4.0,3.9213418522158747,0.0
69.625,9.0,3.9449392965511123,0.0
70.5,4.0,3.9449392965511123,0.0
71.125,9.0,3.961457507585778,0.0
71.75,4.0,3.961457507585778,0.0
72.3333333333,9.0,3.973020255310044,0.0
72.875,4.0,3.973020255310044,0.0
73.375,5.0,3.9811141787170303,0.0
73.875,2.0,4.286779925101921,0.0
74.5,0.0,3.600745947571345,0.0
75.125,3.0,2.5205221632999413,0.0
76.625,0.0,2.6643655143099587,0.0
77.125,4.0,1.8650558600169709,0.0
77.5,3.0,2.5055391020118796,0.0
78.0,5.0,2.6538773714083153,0.0
79.375,4.0,3.3577141599858207,0.0
79.875,8.0,3.550399911990074,0.0
80.375,5.0,8.774638377706522,0.0
80.875,0.0,3.985279938393052,0.5
82.5,4.0,2.789695956875136,0.0
83.0,4.0,3.152787169812595,0.0
83.5,9.0,3.406951018868816,0.84999999999999998
84.0,4.0,8.842246864394564,0.25
84.5,9.0,3.5848657132081714,0.0
85.0,4.0,3.5848657132081714,0.72499999999999998
85.375,5.0,8.889572805076194,0.10000000000000001
85.875,2.0,4.096584199472003,0.0
86.375,0.0,3.467608939630402,0.0
86.875,3.0,8.889572805076194,0.025000000000000001
88.375,0.0,2.5991283804188967,0.0
89.0,4.0,1.8193898662932275,0.0
89.5,3.0,2.473572906405259,0.0
90.0,5.0,2.6315010344836813,0.0
91.375,4.0,3.342050724138577,0.0
92.0,0.0,3.5394355068970036,0.0
92.5,5.0,2.477604854827902,0.0
93.125,3.0,3.2343233983795314,0.0
95.25,0.0,3.164026378865672,0.0
95.25,0.0,2.2148184652059704,0.0
95.875,11.0,8.889572805076194,0.050000000000000003
95.875,0.0,1.5503729256441792,0.0
95.875,0.0,1.0852610479509253,0.074999999999999997
96.5,0.0,0.7596827335656476,0.074999999999999997
97.0,11.0,9.522700963553335,0.45000000000000001
97.25,3.0,0.5317779134959533,0.050000000000000003
97.5,0.0,1.272244539447167,0.0
98.3333333333,0.0,0.8905711776130169,0.0
99.125,11.0,0.6233998243291118,0.0
99.75,4.0,0.6233998243291118,0.0
100.0,4.0,1.6363798770303781,0.0
100.75,2.0,2.345465913921265,0.0
100.75,2.0,2.241826139744885,0.0
101.5,10.0,2.1692782978214193,0.0
101.5,2.0,2.1692782978214193,0.050000000000000003
102.125,3.0,2.1184948084749933,0.0
102.375,3.0,2.3829463659324954,0.0
102.75,4.0,2.5680624561527465,0.0
103.125,11.0,2.9976437193069225,0.050000000000000003
103.625,4.0,2.9976437193069225,0.0
103.625,4.0,3.2983506035148453,0.0
104.0,2.0,3.508845422460391,0.0
104.375,0.0,3.0561917957222735,0.0
104.375,4.0,2.1393342570055913,0.025000000000000001
104.875,10.0,2.6975339799039135,0.0
105.75,3.0,2.6975339799039135,0.074999999999999997
105.75,0.0,2.7882737859327396,0.0
106.5,10.0,1.9517916501529176,0.0
106.5,0.0,1.9517916501529176,0.050000000000000003
106.625,3.0,1.3662541551070422,0.10000000000000001
106.75,1.0,1.8563779085749292,0.074999999999999997
107.0,3.0,1.5994645360024504,0.0
107.125,10.0,2.019625175201715,0.025000000000000001
107.375,0.0,2.019625175201715,0.0
108.25,0.0,1.4137376226412004,0.0
109.0,2.0,0.9896163358488402,0.0
109.0,0.0,1.292731435094188,0.0
109.5,9.0,0.9049120045659316,0.0
110.0,4.0,0.9049120045659316,0.0
110.875,0.0,1.8334384031961521,0.0
111.25,4.0,9.804515650373931,0.125
111.75,2.0,2.0983848175661146,0.0
111.75,11.0,2.0688693722962803,0.0
112.125,3.0,2.0688693722962803,0.0
112.625,0.0,2.348208560607396,0.0
113.0,4.0,1.6437459924251772,0.0
113.75,4.0,2.350622194697624,0.0
113.875,0.0,2.8454355362883366,0.0
114.125,5.0,1.9918048754018354,0.0
114.25,0.0,2.8942634127812847,0.0
114.375,2.0,2.0259843889468994,0.0
114.75,11.0,2.0181890722628295,0.0
114.875,5.0,2.0181890722628295,0.0
115.25,0.0,2.9127323505839806,0.025000000000000001
115.25,0.0,2.0389126454087863,0.0
115.5,1.0,1.4272388517861503,0.074999999999999997
115.666666667,1.0,1.299067196250305,0.0
115.875,1.0,1.2093470373752135,0.0
116.125,3.0,1.1465429261626494,0.0
116.375,1.0,1.7025800483138545,0.0
116.625,1.0,1.4918060338196981,0.0
116.75,1.0,1.3442642236737887,0.0
117.0,0.0,1.240984956571652,0.0
117.0,4.0,0.8686894696001564,0.0
117.25,1.0,1.8080826287201095,0.0
117.5,2.0,1.5656578401040766,0.0
117.5,1.0,1.6959604880728536,0.0
117.75,1.0,1.4871723416509974,0.0
118.0,0.0,1.3410206391556982,0.0
118.0,1.0,0.9387144474089887,0.0
118.0,4.0,0.957100113186292,0.0
118.25,1.0,1.8699700792304044,0.0
118.5,0.0,1.608979055461283,0.0
118.75,5.0,1.1262853388228982,0.0
119.125,3.0,2.2883997371760287,0.0
119.333333333,1.0,2.50187981602322,0.0
119.5,11.0,2.0513158712162536,0.0
119.75,4.0,2.0513158712162536,0.0
120.0,2.0,2.6359211098513775,0.0
120.25,1.0,2.445144776895964,0.0
120.5,11.0,2.0116013438271745,0.074999999999999997
120.666666667,2.0,2.0116013438271745,0.0
121.0,0.0,2.008120940679022,0.0
121.0,0.0,1.4056846584753153,0.0
121.25,1.0,0.9839792609327207,0.0
121.5,1.0,0.9887854826529043,0.0
121.75,1.0,0.992149837857033,0.0
122.0,3.0,0.9945048864999231,0.025000000000000001
122.25,1.0,1.5961534205499461,0.0
122.375,1.0,1.4173073943849623,0.0
122.666666667,1.0,1.2921151760694736,0.0
122.875,0.0,1.2044806232486314,0.0
123.125,1.0,0.8431364362740419,0.025000000000000001
123.375,1.0,0.8901955053918293,0.0
123.666666667,1.0,0.9231368537742806,0.0
124.0,4.0,0.9461957976419964,0.0
124.0,0.0,1.8623370583493974,0.0
124.25,1.0,1.3036359408445781,0.050000000000000003
124.5,0.0,1.2125451585912046,0.0
124.75,5.0,0.8487816110138432,0.0
125.0,3.0,2.0941471277096904,0.0
125.25,1.0,2.3659029893967833,0.0
125.5,11.0,1.9561320925777483,0.0
125.75,4.0,1.9561320925777483,0.0
126.0,2.0,2.5692924648044237,0.0
126.25,1.0,2.3985047253630967,0.0
126.5,11.0,1.9789533077541677,0.0
126.875,2.0,1.9789533077541677,0.0
127.125,4.0,1.9852673154279175,0.0
127.5,11.0,2.589687120799542,0.20000000000000001
127.75,4.0,2.589687120799542,0.050000000000000003
128.0,9.0,3.0127809845596794,0.0
128.25,4.0,3.0127809845596794,0.0
128.625,5.0,3.3089466891917754,0.0
128.875,4.0,3.8162626824342425,0.0
129.25,9.0,3.8713838777039697,0.0
129.5,4.0,3.8713838777039697,0.0
129.75,5.0,3.909968714392779,0.0
130.125,4.0,4.2369781000749445,0.074999999999999997
130.375,9.0,4.165884670052461,0.0
130.875,4.0,4.165884670052461,0.0
132.875,5.0,4.116119269036722,0.0
133.5,4.0,4.381283488325705,0.0
134.125,9.0,4.266898441827993,0.0
134.875,4.0,4.266898441827993,0.0
137.125,5.0,4.186828909279595,0.0
138.0,4.0,4.430780236495716,0.0
138.875,9.0,4.301546165547001,0.0
139.666666667,4.0,4.301546165547001,0.0
140.333333333,9.0,4.2110823158829005,0.025000000000000001
141.0,4.0,4.2110823158829005,0.0
141.75,9.0,4.14775762111803,0.0
142.875,4.0,4.14775762111803,0.0
143.875,9.0,4.103430334782621,0.050000000000000003
144.75,4.0,4.103430334782621,0.14999999999999999
145.333333333,9.0,4.072401234347835,0.0
146.0,4.0,4.072401234347835,0.0
146.5,5.0,9.07673426916118,0.42499999999999999
147.0,2.0,4.335476604830438,0.57499999999999996
147.625,0.0,3.6348336233813066,0.0
148.125,3.0,2.5443835363669143,0.0
149.666666667,0.0,2.68106847545684,0.0
150.125,4.0,1.8767479328197878,0.0
150.625,3.0,2.5137235529738513,0.0
151.125,5.0,2.659606487081696,0.0
152.375,4.0,3.361724540957187,0.0
152.75,8.0,3.553207178670031,0.40000000000000002
153.25,5.0,3.553207178670031,0.025000000000000001
153.75,0.0,3.9872450250690217,0.025000000000000001
155.333333333,4.0,2.791071517548315,0.074999999999999997
155.875,4.0,3.1537500622838204,0.074999999999999997
156.333333333,9.0,3.4076250435986744,0.0
156.875,4.0,3.4076250435986744,0.0
157.375,9.0,3.5853375305190722,0.0
157.75,4.0,3.5853375305190722,0.074999999999999997
158.25,5.0,3.70973627136335,0.074999999999999997
158.75,2.0,4.096815389954345,0.0
159.125,0.0,3.4677707729680414,0.0
159.75,3.0,2.4274395410776286,0.0
161.25,0.0,2.5992076787543397,0.0
161.625,4.0,1.8194453751280377,0.0
162.0,3.0,2.473611762589626,0.125
162.5,5.0,2.6315282338127384,0.074999999999999997
163.75,4.0,3.342069763668917,0.0
164.25,0.0,3.5394488345682413,0.0
164.75,5.0,2.4776141841977686,0.0
165.25,3.0,3.234329928938438,0.0
166.666666667,5.0,3.1640309502569064,0.0
167.125,0.0,3.7148216651798345,0.0
167.625,2.0,2.6003751656258838,0.0
168.125,4.0,2.4202626159381184,0.0
169.0,0.0,2.894183831156683,0.0
169.375,1.0,2.025928681809678,0.0
169.875,11.0,1.7181500772667746,0.025000000000000001
170.25,4.0,1.7181500772667746,0.0
170.75,2.0,2.4027050540867423,0.0
172.125,11.0,2.2818935378607197,0.0
172.625,4.0,2.2818935378607197,0.0
173.0,2.0,2.797325476502504,0.0
173.625,0.0,2.5581278335517528,0.0
175.0,4.0,1.7906894834862268,0.0
175.5,2.0,2.4534826384403585,0.0
176.125,0.0,2.317437846908251,0.0
176.666666667,5.0,1.6222064928357756,0.0
177.75,4.0,2.6355445449850428,0.0
178.25,4.0,3.04488118148953,0.0
178.875,4.0,3.3314168270426707,0.0
179.333333333,4.0,3.5319917789298696,0.0
179.875,4.0,3.672394245250908,0.0
180.375,4.0,3.7706759716756357,0.0
181.125,4.0,3.839473180172945,0.0
181.75,9.0,3.8876312261210613,0.0
182.625,4.0,3.8876312261210613,0.0
183.625,9.0,3.921341858284743,0.0
184.375,4.0,3.921341858284743,0.0
185.125,9.0,3.9449393007993194,0.0
185.75,4.0,3.9449393007993194,0.0
186.625,9.0,3.9614575105595238,0.0
187.375,4.0,9.23070410154116,0.074999999999999997
188.125,9.0,3.973020257391666,0.0
188.666666667,4.0,3.973020257391666,0.10000000000000001
189.25,9.0,3.981114180174166,0.0
189.666666667,4.0,3.981114180174166,0.45000000000000001
190.125,5.0,3.9867799261219163,0.67500000000000004
190.666666667,2.0,4.290745948285341,0.0
191.333333333,0.0,3.6035221637997386,0.0
192.0,3.0,2.522465514659817,0.0
193.5,0.0,2.6657258602618716,0.0
193.875,4.0,1.86600810218331,0.0
194.333333333,3.0,9.113045009755167,0.025000000000000001
194.75,5.0,2.6543439700698217,0.0
196.125,4.0,3.358040779048875,0.0
196.5,8.0,9.113045009755167,0.050000000000000003
197.0,5.0,3.550628545334212,0.0
197.5,0.0,3.9854399817339483,0.0
199.0,4.0,2.7898079872137638,0.0
199.625,4.0,3.1528655910496344,0.074999999999999997
200.125,9.0,3.4070059137347437,0.0
200.625,4.0,8.84539205478003,0.10000000000000001
201.125,9.0,3.58490413961432,0.0
201.625,4.0,3.58490413961432,0.074999999999999997
202.0,5.0,3.709432897730024,0.074999999999999997
202.5,2.0,4.096603028411017,0.0
202.875,0.0,3.4676221198877117,0.0
203.375,3.0,2.427335483921398,0.0
204.75,0.0,2.5991348387449786,0.0
205.125,4.0,1.8193943871214848,0.0
205.625,3.0,2.473576070985039,0.0
206.125,5.0,2.631503249689527,0.025000000000000001
207.375,4.0,3.342052274782669,0.025000000000000001
207.875,0.0,8.89177443834602,0.025000000000000001
208.375,5.0,2.4776056146435073,0.0
209.0,3.0,3.234323930250455,0.0
211.875,7.0,3.164026751175318,0.050000000000000003
211.875,10.0,3.164026751175318,0.0
211.875,1.0,3.164026751175318,0.074999999999999997
211.875,4.0,2.5148187258227224,0.074999999999999997
214.5,2.0,2.9603731080759053,0.0
214.5,11.0,2.6722611756531336,0.875
216.125,4.0,2.6722611756531336,0.074999999999999997
216.125,7.0,3.0705828229571934,0.0
216.625,11.0,3.0705828229571934,0.025000000000000001
216.625,2.0,3.0705828229571934,0.0
217.0,8.0,2.749407976070035,0.025000000000000001
217.0,11.0,2.749407976070035,0.0
218.75,8.0,2.749407976070035,0.0
219.625,3.0,2.749407976070035,0.074999999999999997
222.125,2.0,2.824585583249024,0.025000000000000001
223.875,0.0,2.5772099082743165,0.0
224.125,5.0,1.8040469357920215,0.074999999999999997
224.625,6.0,2.7628328550544152,0.050000000000000003
226.25,3.0,2.7628328550544152,0.0
227.125,0.0,2.83398299853809,0.0
227.125,3.0,1.983788098976663,0.0
227.875,0.0,2.288651669283664,0.0
227.875,4.0,1.6020561684985646,0.0
228.75,5.0,2.321439317948995,0.0
229.666666667,3.0,3.1250075225642964,0.0
232.25,7.0,3.087505265795007,0.90000000000000002
234.75,2.0,7.826460314552362,0.22500000000000001
236.333333333,7.0,2.761253686056505,0.90000000000000002
236.75,11.0,2.761253686056505,0.025000000000000001
236.75,2.0,2.761253686056505,0.0
237.125,2.0,2.5328775802395533,0.0
238.75,2.0,2.373014306167687,0.0
239.625,2.0,2.261110014317381,0.0
242.0,9.0,2.1827770100221664,0.0
242.0,1.0,2.1827770100221664,0.0
243.625,2.0,1.8279439070155163,0.0
244.0,0.0,1.8795607349108612,0.0
244.5,11.0,1.3156925144376028,0.0
244.5,10.0,1.3156925144376028,0.050000000000000003
244.5,2.0,1.3156925144376028,0.0
246.125,11.0,1.5209847601063218,0.0
246.125,3.0,1.5209847601063218,0.0
246.125,2.0,1.964689332074425,0.0
247.0,2.0,1.9752825324520975,0.0
247.0,8.0,1.982697772716468,0.025000000000000001
248.625,8.0,9.40640656068274,0.050000000000000003
249.625,3.0,1.982697772716468,0.0
252.75,5.0,2.2878884409015274,0.0
252.75,4.0,3.101521908631069,0.0
256.333333333,0.0,3.371065336041748,0.0
256.625,4.0,2.3597457352292235,0.074999999999999997
256.875,3.0,2.8518220146604563,0.074999999999999997
257.25,0.0,2.8962754102623194,0.074999999999999997
257.5,4.0,2.0273927871836235,0.074999999999999997
257.875,2.0,2.619174951028536,0.125
257.875,0.0,2.4334224657199752,0.0
258.125,0.0,1.7033957260039825,0.0
258.375,5.0,1.1923770082027876,0.0
258.666666667,3.0,2.334663905741951,0.0
258.666666667,4.0,2.5342647340193656,0.0
258.666666667,0.0,2.9739853138135555,0.0
259.0,0.0,2.0817897196694886,0.0
259.333333333,4.0,1.4572528037686419,0.0
259.625,3.0,2.220076962638049,0.0
259.875,0.0,2.454053873846634,0.0
260.25,4.0,1.7178377116926438,0.0
260.5,0.0,2.4024863981848505,0.0
260.875,0.0,1.6817404787293952,0.0
261.125,5.0,1.1772183351105765,0.0
261.375,0.0,2.3240528345774036,0.0
261.375,3.0,1.6268369842041825,0.0
261.666666667,0.0,2.0387858889429276,0.0
262.0,4.0,1.4271501222600491,0.125
262.333333333,3.0,2.1990050855820344,0.40000000000000002
262.666666667,0.0,2.439303559907424,0.45000000000000001
263.0,4.0,1.707512491935197,0.074999999999999997
263.333333333,0.0,2.3952587443546376,0.0
263.666666667,0.0,1.6766811210482462,0.0
264.0,5.0,1.1736767847337723,0.0
264.375,0.0,2.3215737493136404,0.0
264.375,10.0,1.6251016245195482,0.0
264.875,3.0,1.6251016245195482,0.0
265.25,8.0,2.0375711371636838,0.0
265.5,1.0,2.0375711371636838,0.0
265.875,6.0,1.7262997960145785,0.0
266.25,11.0,1.7262997960145785,0.0
266.5,4.0,1.7262997960145785,0.0
266.875,9.0,2.408409857210205,0.0
267.125,2.0,2.408409857210205,0.0
267.5,7.0,2.285886900047143,0.0
267.875,0.0,2.285886900047143,0.0
268.25,5.0,1.600120830033,0.0
268.5,10.0,2.6200845810231,0.0
268.875,3.0,2.6200845810231,0.0
269.25,8.0,2.7340592067161698,0.0
269.666666667,1.0,2.7340592067161698,0.0
270.25,6.0,2.213841444701319,0.0
270.875,11.0,2.213841444701319,0.0
271.875,4.0,2.213841444701319,0.0
272.625,9.0,2.749689011290923,0.0
273.25,4.0,2.749689011290923,0.0
273.666666667,5.0,3.124782307903646,0.0
274.125,2.0,3.687347615532552,0.0
274.666666667,0.0,3.181143330872786,0.0
275.375,3.0,2.22680033161095,0.0
276.875,0.0,2.458760232127665,0.0
277.333333333,4.0,1.7211321624893654,0.0
277.75,3.0,2.4047925137425556,0.0
278.125,5.0,2.5833547596197888,0.0
279.333333333,4.0,3.308348331733852,0.0
279.666666667,8.0,3.5158438322136965,0.0
280.125,5.0,3.5158438322136965,0.0
280.5,0.0,3.9610906825495875,0.0
281.875,4.0,2.772763477784711,0.0
282.333333333,4.0,3.1409344344492975,0.0
282.75,9.0,3.3986541041145077,0.0
283.25,4.0,3.3986541041145077,0.0
283.75,9.0,3.5790578728801554,0.0
284.125,4.0,3.5790578728801554,0.0
284.5,5.0,3.705340511016108,0.0
284.875,2.0,4.093738357711276,0.0
285.375,0.0,3.465616850397893,0.0
285.875,3.0,2.4259317952785246,0.0
287.125,0.0,2.5981522566949673,0.0
287.5,4.0,1.818706579686477,0.0
287.875,3.0,2.473094605780534,0.0
288.25,5.0,2.631166224046374,0.0
289.625,4.0,3.3418163568324615,0.0
290.0,0.0,3.5392714497827225,0.0
290.5,5.0,2.4774900148479055,0.0
290.875,3.0,3.234243010393534,0.0
292.375,5.0,3.1639701072754733,0.0
292.875,0.0,3.714779075092831,0.0
293.375,2.0,2.6003453525649816,0.0
293.875,4.0,2.420241746795487,0.0
294.75,0.0,2.8941692227568407,0.0
295.125,1.0,2.0259184559297885,0.0
295.5,11.0,1.718142919150852,0.0
296.0,4.0,1.718142919150852,0.0
296.375,2.0,2.4027000434055963,0.0
297.625,11.0,2.2818900303839174,0.0
298.0,4.0,2.2818900303839174,0.0
298.5,2.0,2.797323021268742,0.0
299.0,0.0,2.558126114888119,0.0
300.375,4.0,1.7906882804216833,0.0
300.875,2.0,2.4534817962951783,0.0
301.375,0.0,2.317437257406625,0.0
302.0,5.0,1.6222060801846374,0.0
303.25,4.0,2.635544256129246,0.0
303.75,4.0,3.044880979290472,0.0
304.375,4.0,3.3314166855033305,0.0
304.875,4.0,3.5319916798523314,0.0
305.5,4.0,3.672394175896632,0.0
306.125,4.0,3.7706759231276425,0.0
306.875,4.0,3.8394731461893494,0.0
307.625,9.0,3.8876312023325443,0.050000000000000003
308.625,4.0,3.8876312023325443,0.0
309.333333333,9.0,3.921341841632781,0.0
310.125,4.0,3.921341841632781,0.0
310.75,9.0,3.9449392891429467,0.0
311.75,4.0,3.9449392891429467,0.0
312.666666667,9.0,3.9614575024000622,0.0
313.5,4.0,3.9614575024000622,0.0
314.25,9.0,3.973020251680043,0.0
314.875,4.0,3.973020251680043,0.0
315.375,9.0,3.98111417617603,0.0
315.875,4.0,3.98111417617603,0.0
316.375,5.0,3.986779923323221,0.0
316.875,2.0,4.290745946326254,0.0
317.375,0.0,3.6035221624283778,0.0
318.0,3.0,2.5224655136998644,0.0
319.5,0.0,2.665725859589905,0.0
319.875,4.0,1.8660081017129335,0.0
320.333333333,3.0,2.5062056711990532,0.0
320.75,5.0,2.6543439698393367,0.0
322.125,4.0,3.3580407788875357,0.0
322.5,8.0,3.550628545221275,0.32500000000000001
323.0,5.0,8.775866962933952,0.10000000000000001
323.5,0.0,3.9854399816548924,0.0
325.125,4.0,2.7898079871584245,0.0
325.666666667,4.0,8.775866962933952,0.025000000000000001
326.125,9.0,8.775866962933952,0.55000000000000004
326.625,4.0,8.843106874053765,0.90000000000000002
327.125,9.0,8.843106874053765,0.0
327.5,4.0,3.5849041395953387,0.0
328.0,5.0,3.709432897716737,0.0
328.5,2.0,4.096603028401716,0.0
329.0,0.0,3.467622119881201,0.0
329.5,3.0,2.4273354839168406,0.0
330.875,0.0,2.5991348387417883,0.0
331.333333333,4.0,1.8193943871192517,0.0
331.875,3.0,8.890174811837635,0.025000000000000001
332.375,5.0,2.631503249688433,0.0
334.0,2.0,3.342052274781903,0.10000000000000001
334.666666667,0.0,2.939436592347332,0.14999999999999999
335.5,5.0,2.057605614643132,0.29999999999999999
336.625,3.0,2.9403239302501927,0.0
6.0,3.0,2.958226751175135,0.0
6.5,4.0,2.970758725822594,0.0
7.0,3.0,3.2795311080758154,0.0
8.875,4.0,3.1956717756530706,0.0
9.33333333333,4.0,3.436970242957149,0.025000000000000001
9.75,8.0,3.605879170070004,0.0
11.875,3.0,3.605879170070004,0.0
12.375,4.0,3.4241154190490026,0.0
12.875,3.0,3.596880793334302,0.0
17.875,3.0,3.417816555334011,0.074999999999999997
18.375,4.0,3.2924715887338074,0.0
18.875,3.0,3.5047301121136654,0.0
20.875,4.0,3.3533110784795657,0.0
21.3333333333,4.0,3.547317754935696,0.0
21.875,8.0,3.683122428454987,0.90000000000000002
23.875,3.0,3.683122428454987,0.0
24.5,4.0,3.4781856999184906,0.050000000000000003
25.125,3.0,3.634729989942943,0.074999999999999997
30.125,3.0,3.4443109929600597,0.074999999999999997
30.625,4.0,3.3110176950720414,0.0
31.125,3.0,3.5177123865504285,0.0
33.0,4.0,3.3623986705852995,0.0
33.5,4.0,3.55367906940971,0.0
34.0,8.0,3.6875753485867966,0.90000000000000002
35.875,3.0,3.6875753485867966,0.0
36.375,4.0,3.4813027440107573,0.0
36.875,3.0,3.6369119208075302,0.0
42.0,3.0,3.4458383445652707,0.074999999999999997
42.5,4.0,3.3120868411956894,0.0
43.0,3.0,3.5184607888369825,0.0
44.875,4.0,3.3629225521858874,0.0
45.375,4.0,3.5540457865301214,0.050000000000000003
45.875,8.0,3.6878320505710844,0.074999999999999997
48.0,3.0,3.6878320505710844,0.0
48.5,4.0,3.4814824353997587,0.0
49.125,3.0,3.6370377047798312,0.0
51.125,0.0,3.4459263933458817,0.0
51.625,1.0,2.412148475342117,0.0
54.0,1.0,1.9885039327394818,0.0
54.5,1.0,1.6919527529176372,0.0
55.0,5.0,1.484366927042346,0.0
57.125,3.0,2.539056848929642,0.0
57.625,4.0,2.6773397942507495,0.72499999999999998
58.125,3.0,3.0741378559755246,0.84999999999999998
60.125,4.0,8.213730972322214,0.0
60.75,4.0,3.336327549428007,0.0
75.125,3.0,3.535429284599605,0.0
75.625,4.0,3.3748004992197234,0.0
76.125,3.0,3.5623603494538063,0.0
78.0,4.0,3.3936522446176642,0.0
78.5,4.0,3.575556571232365,0.55000000000000004
79.0,8.0,3.7028895998626554,0.94999999999999996
80.875,3.0,3.7028895998626554,0.45000000000000001
81.375,4.0,3.4920227199038587,0.0
81.875,3.0,8.149611680625549,0.17499999999999999
87.0,3.0,3.4510911327528904,0.0
87.375,4.0,3.315763792927023,0.0
87.875,3.0,3.5210346550489158,0.14999999999999999
89.875,4.0,3.364724258534241,0.0
90.375,4.0,3.5553069809739686,0.0
90.875,8.0,3.688714886681778,1.0
93.125,3.0,3.688714886681778,0.52500000000000002
93.6666666667,4.0,3.482100420677244,0.0
94.3333333333,3.0,3.6374702944740704,0.0
95.25,10.0,8.104728176437884,0.025000000000000001
95.875,3.0,3.446229206131849,0.025000000000000001
96.5,1.0,3.312360444292294,0.025000000000000001
97.5,11.0,2.6186523110046056,0.0
97.875,3.0,2.6186523110046056,0.22500000000000001
98.75,3.0,2.7330566177032236,0.10000000000000001
99.5,3.0,2.8131396323922564,0.0
100.0,11.0,2.8691977426745794,0.875
100.375,10.0,2.8691977426745794,0.0
101.125,10.0,2.8691977426745794,0.0
